speed,stopDuration,deviation,night,unsafe,entropy
5.96269878482053,338.0053023726218,1,0,1,9.446802629327346
37.22133771633713,12.459780392057011,0,0,0,3.0425027566730454
8.700988739009299,212.76164651023228,1,0,1,18.49642007221039
42.13399590205446,48.10117569069376,1,0,0,4.09403442624749
57.9889812361925,62.0674219209717,1,1,0,3.2743228791206818
26.273693726289892,3.5120000874198443,0,0,0,5.5873158839607076
34.65315112613219,14.551161823659536,0,0,1,4.468429465073042
33.34276946853385,63.3882888042256,1,0,0,2.3488303139650784
36.66452208213056,28.07466668616582,0,0,0,4.984902528016298
40.553768168069084,12.92926923219223,0,1,1,2.7542590071534327
49.20504247989855,35.723862072640124,0,1,0,2.8585074125010475
58.57376365032708,26.03117536588402,0,1,0,5.875676603133288
37.85865390724905,31.9473750359586,0,0,0,4.66891357997405
8.512069140487688,497.08791620838457,1,0,1,13.767038927919776
47.05628077952837,12.822544018356457,0,0,0,4.686270102033747
40.90654830692309,57.03017155624819,0,1,0,6.2174071611658155
8.258167505647627,277.3219204840671,1,1,1,12.021426251109702
28.10459678919634,51.107022664757174,0,0,0,4.9899110351230505
36.910990680199035,29.9749724726719,0,0,0,4.092873096312298
37.665805466949365,23.378580572096684,1,0,0,3.197240485335547
30.535663854494718,10.741572492847194,0,0,0,4.388179985796615
30.19868132304149,61.56338534630738,1,1,0,4.255605394733565
50.65524029234341,34.49357180672457,0,0,1,3.8684994778540243
22.701306217591856,47.51450101911925,0,0,0,3.644519357025188
22.196956013291057,90.39463219155327,0,0,1,5.744914656560289
22.727402190791427,9.615051902006439,1,0,1,7.3202739068964835
22.48460575809556,59.93214176480381,0,1,0,6.887529208146519
9.208478478156868,569.9901887124429,1,0,1,17.558447491714116
24.69282497198477,4.0123124734901525,0,0,0,3.9004669807018306
0.7244688779455888,435.4961338440109,1,0,1,13.759266016605482
19.16097176514277,35.62152343167558,0,1,0,5.520829312288595
32.36678097386036,129.515479656883,0,0,0,3.193420996053759
0.7857849715502074,438.1539657209577,1,0,1,9.592589048516725
52.976865268495224,48.37127157332278,0,0,0,5.28168572253402
53.11980124134871,61.43110657364283,0,1,0,4.715851457383537
0.603520839905638,348.2619404060879,1,0,1,9.91453616135826
31.7965269180568,111.7230842830228,0,0,0,4.848331892803833
64.65010351720721,38.10356819186899,0,1,1,3.8067421867535582
41.13517972730416,2.2481211550287985,0,0,0,1.9544148696031889
8.670314961224486,547.2052451434361,1,0,1,13.263385030275085
33.94608074562674,62.007190238033004,1,0,0,7.561658425933285
49.76540349725896,39.627900453805665,0,1,1,6.760182708294903
38.23800127605945,20.334628276606473,0,1,0,3.4170200420130197
46.48765700372103,5.356718928528941,0,1,0,0.5205724424438007
1.6975790508754074,511.8643691336106,1,0,1,12.044038117175436
32.407495574197746,8.57907710927553,0,1,0,6.467373842752072
31.783649487826175,55.7697747202845,0,0,1,8.153495967121682
31.731192203203484,1.7634332018988812,0,1,0,2.8981037710691457
42.32640077215579,11.40076833170361,0,0,0,3.8385668397828354
36.393425936212644,60.73003700929532,0,0,0,4.905069783642669
46.081828167375164,6.763891633098311,0,1,0,1.9201881457489383
45.73087345410313,5.849432971759314,0,1,1,3.6720782407961576
59.03415585238275,60.95498728103734,0,0,1,3.8847624059328294
24.233394918223343,32.266109810042664,0,0,0,5.33681592188473
34.35861653407007,61.381003830472594,0,0,0,4.657524820606961
18.15214605179538,33.04188951516921,0,1,0,2.1325554945195546
33.499444129674735,23.59006885032849,0,0,0,4.2511529069430845
6.034485933813779,600.9276791330097,1,0,1,15.433884152115374
12.509042719440608,59.70638165684265,0,0,0,2.6340153392977546
21.10427533236404,26.03733164595812,0,0,0,0.7092025060862164
4.858717591863257,354.0659406323048,1,1,1,11.418474823543074
44.709007319343094,23.24121414414781,0,0,0,2.7651067750818035
25.175126064616904,5.995607031664162,0,0,0,3.5507337000059507
36.60476206998845,8.894128802774524,1,0,0,2.1255439023323546
36.25224502647907,90.72601560374198,0,1,1,3.141188917749494
39.996371011259576,15.881322970007318,0,1,0,1.407248161472316
27.815927344308026,51.88286776557105,0,0,0,5.789848753888883
0.23638586046336396,585.1829002659597,1,1,1,15.285128433065369
19.630520399736795,14.873479951956156,0,0,1,4.535502448728924
26.963254320302692,16.768959769551472,0,0,1,7.278233610888135
38.02685348995986,25.910017514039414,0,0,0,2.9317033006238065
8.003565078223616,340.22724914625985,1,0,1,14.480142975254127
38.30880232214457,22.840068977241952,0,0,0,5.6670579232178495
41.949979007768746,39.35236572578434,0,0,0,7.893085675029531
40.387559924463694,6.729340312267738,0,0,0,2.1586528138412673
48.14009474643899,47.608279287490504,1,0,0,1.5709130205471866
47.130976999791834,22.079008658948588,0,0,0,4.28343382727981
40.037360462124255,37.00665207280827,0,0,0,5.164791919968126
16.637946268967035,15.174222933197973,0,0,0,5.015982653825088
37.513056408063804,57.19995339984841,0,1,0,3.9968989883281947
4.029801787651614,304.1147089919052,1,1,1,16.33941306682954
35.281811573691286,30.730653436083728,0,0,1,3.981762006711593
59.64877635857683,43.42082202995513,0,0,0,3.399719431215017
28.904877978407168,0.7845263990643794,0,1,0,3.626057394029108
16.97591092505783,21.16520924331899,0,0,0,2.7069409576151244
9.948663171697671,234.66833659781997,1,1,1,16.340422746302636
28.8659733645906,35.3453840978455,0,0,1,3.395060627023743
19.657013736155413,29.33667428457071,0,0,0,5.824870498518333
21.33121301584579,13.754555501488058,0,1,0,3.550469196214633
34.701095260977006,19.69544163114482,0,0,0,3.6513725899305043
20.210884312258713,0.3658449074633286,0,1,0,4.3667198395583116
25.05893766957807,23.819504310050835,0,1,0,3.9381220056887516
30.567177488084898,40.10879634074372,0,0,0,2.2303945719461984
37.84889892572199,93.25674189066899,0,0,0,4.414187724465903
41.77925871339269,1.1755235023126815,1,0,0,3.024177183708595
37.76543666892667,28.55237592332616,0,0,0,5.598998507008296
0.1210847523488745,773.900838979688,1,1,1,16.850100313508083
21.528737104703033,12.909793520006403,0,0,0,2.056771922978697
37.82543526106793,43.36511397671148,0,0,0,2.5842946465136336
44.960476858058165,29.39797516464114,0,0,0,2.4864098228610785
41.4168743715465,22.669968830594172,0,1,0,6.449254174452664
35.570131248970846,26.19856506134551,0,1,0,4.537184557726514
40.56820840774998,7.631891636128318,0,0,0,3.5792596828779084
32.78746376414228,65.39109243301655,0,0,0,3.446373400222159
43.375627033583726,18.515571235563428,0,1,0,2.372709287880651
36.81021558703707,125.33779785050837,1,0,0,1.406336104088307
43.126894256439954,7.2053102505015865,0,1,0,5.15582102758302
37.407531794885685,10.595365500048615,0,0,1,9.203366228360789
28.77621805009197,18.572235559991277,0,0,0,4.956179993254912
32.90976742713975,48.29378456705245,0,0,0,2.2989590915813998
7.457337827312322,321.48833609914243,1,0,1,19.49688176143256
20.50143434519094,4.836348250053567,0,1,1,1.787383637543316
52.269638512334055,65.19827038389042,0,0,0,3.200727628770795
5.799837874281312,536.8907527757142,1,0,1,14.727921132994052
0.585509292439792,400.5429912176365,1,1,1,17.418763725337612
44.47825802837216,21.848874996455642,0,0,0,5.364068900087853
34.17319314157301,27.355913413762828,0,1,1,3.756504983233433
53.618057836696316,46.20457904229278,0,0,0,1.8466196615497399
8.316970436757735,363.8424859836874,1,0,1,14.216945194865785
38.23167714184781,9.004656546017829,0,1,0,3.7047948274026625
33.0788894727856,19.789565926613776,0,0,0,6.780999562481494
51.6125921454787,43.51064096902156,0,0,0,3.0858074868274565
38.53482905948667,2.1435272252559683,0,0,0,4.243010022803431
4.875711936733843,220.1681601099696,1,0,1,8.751838441464255
10.757597397270583,12.801121667836096,0,0,0,5.7680907927220995
42.02406569151065,1.6101851488747216,0,0,0,4.193499789918233
42.94264679621827,6.6230524540283895,0,0,1,1.4914211536615012
26.91580175476613,4.919605911643089,0,0,1,3.3694703115169076
24.84178181021603,59.01333492465262,0,0,0,4.123359699695944
34.17352214961811,19.88996455244805,0,1,0,2.341966160683275
11.370675644581617,31.578220029421754,0,0,0,1.980538590580125
28.527593620119536,46.292403204337106,0,0,0,3.8822363801945508
36.22670315994795,6.877915043612653,0,1,1,7.249356916939121
38.1747193473109,44.35393116548336,0,0,0,3.936163010713276
33.19520086409374,3.3438292354981325,0,1,0,10.38621513568972
16.692315516051337,47.230003296524224,0,0,0,4.401303607911374
35.678555105274036,5.157648347679551,0,1,0,5.705547350244439
32.34453161981576,123.17091366845216,0,0,0,4.966850976229207
25.44877420650647,17.41188584669616,0,0,1,4.847198131186922
40.212952905957565,16.226226810881844,1,0,0,4.0116211170849
33.12855734995451,5.310472334480532,0,0,0,5.971459991359726
26.94628172949656,58.595275577056746,0,0,0,5.192884679121342
48.17115067339866,18.444789552722476,0,0,0,3.7638629460178423
40.45817174562015,52.45724319854694,0,0,0,2.3202382069785292
51.15375689469442,31.593189766065045,0,0,0,3.35535906157732
1.7488143717595939,713.4423553434718,1,0,1,10.726154684282179
29.908047595145362,30.890663032507046,0,0,0,5.555062481629888
40.13907849658915,61.48587798289198,0,1,0,4.359163563879196
37.726977935299345,24.659474636591412,0,0,0,5.300763577442537
13.273304539859637,112.90851481057017,0,0,0,5.694843354300843
32.781390962046935,58.63011886538489,0,1,0,4.843368936528889
25.645612979554045,53.052071148147235,0,1,0,6.1719642323500645
25.892961769352677,8.307955046649042,0,0,0,4.183729491296988
24.46317580853646,40.782936684810785,0,1,1,1.8643941568416138
5.828068350834896,797.262509714786,1,0,1,18.26835312605047
27.66212026214636,53.40207462980218,0,0,0,4.072126782939255
44.7519762978243,63.35371112264824,0,0,0,5.002188339879691
49.740560524880806,27.633327234513306,0,0,0,3.295973850293052
51.39964529371393,8.131965591498382,0,0,0,5.484254982143785
2.54391580841847,417.1118559230832,1,0,1,13.669920260078163
32.798053729920426,6.54832651336929,0,0,0,-0.13570945287198466
31.907909229501364,48.673518282769386,0,0,0,2.4956871888188337
27.208483480717028,28.796819286298618,0,0,0,3.611336909159343
54.01190685753008,148.0804722593433,0,0,0,3.8786783723707585
43.31349267063254,37.55632848508276,0,0,0,3.637043340841608
3.838388830449795,473.7419053733252,1,0,1,12.428636261130999
32.88869761172305,41.73053069184222,0,0,0,2.0256409456976323
47.26405143870384,13.478747918694168,0,0,0,6.314192770927917
44.53136633913245,38.61770378721482,0,1,0,4.574248330403648
18.029026150137483,19.965989226694774,0,0,0,2.708861142703049
47.65707840864701,31.691736637551305,0,0,0,2.2676503035709983
25.561492945762826,46.67480447550952,0,1,0,1.8108269208941423
33.65691258529452,11.519922724294416,0,0,0,5.621616546319564
25.13213954260455,5.476614774144491,0,0,1,6.964044987231581
48.10308746119608,12.492938013322247,0,0,0,6.791367621579912
18.711098164254853,7.372894476727448,1,0,0,6.5449748931974785
3.879867599468695,296.01496187791645,1,0,1,8.280225155938231
32.41203937332897,10.242815184880069,1,0,1,7.197294341009433
37.39576540363209,52.58320654129152,1,0,1,5.807845501473712
19.291238479315005,23.387804906816406,0,0,0,1.7464650621803894
32.80843980286938,10.8004117448684,0,0,0,6.455441754278357
15.207001896242122,26.05843570867718,0,0,0,5.495820512235068
4.7554603748682664,525.8147503745979,1,0,1,10.732996833238515
37.65886298059333,61.19950869547861,0,1,0,7.538233400526573
41.21571889856051,86.4946663905049,0,0,1,3.260779327912732
37.552733874135626,14.115948638410925,0,0,0,6.091793430991739
13.643257860213044,25.8312888352065,0,1,0,10.275497067319987
39.146985287308866,93.73912995593804,0,0,1,6.983839292690545
40.935567222808615,29.552549762559064,1,0,0,-1.8807772693285605
44.51960363509802,4.33118866785928,0,0,0,6.202311524494573
44.53125045376087,10.470532755147618,0,1,0,5.026170840194586
39.213798110980825,43.9501004318405,0,1,0,2.812319675506722
34.7347874075094,2.42489389722976,0,0,0,2.2362506975445644
36.06787193474173,88.51589955185996,0,1,0,3.730462841769762
35.012054753622245,47.47154670592854,0,0,0,2.3658227378636187
25.019701628202796,9.897005353665348,0,1,0,2.4731373196999904
32.35485158689389,7.686626129183659,0,1,0,-0.0077247288135069425
26.453270550285833,65.85475306998919,0,0,0,4.6700742505249355
37.096594152746256,8.309452976745314,0,1,0,3.0167276287359055
23.44374518331138,44.795835229122844,0,0,0,4.130536390685107
2.761695578208995,624.1858924734297,1,0,1,8.75227545946239
43.25098264667635,11.405771853592492,0,0,0,2.2657395685781996
45.27421535338774,66.73322723112085,0,1,0,2.6725592460405756
1.6695308874719872,627.8276303805912,1,0,1,15.996624962938478
3.6005046590097836,774.0798892905717,1,1,1,14.004813748522414
20.56145183866458,7.029271777577874,0,0,0,-0.5923619062744763
47.35121821948528,56.983280632165716,0,0,0,3.3598160381112194
41.70480617241213,28.075838935292705,0,0,0,1.856285533919689
45.75175935668459,15.082296617441024,0,0,1,1.2625909128806634
3.7909404867193617,402.4073280614556,1,0,1,8.231931571011213
4.640951594535039,778.099544532553,1,0,1,14.228387361554585
23.191871846911553,44.615463920129926,0,0,1,6.228643389337744
32.62304875310359,9.260341930441045,0,0,0,4.384469528390462
22.60892924346099,0.04063628083043444,0,0,1,1.06494946849512
41.70219897277339,18.374443585693378,0,0,0,5.353932774679075
33.96745239850953,41.28371647820147,0,0,1,0.7136223776916655
40.370908330611435,2.3584756034750947,0,0,0,4.103252753422416
47.81643795003769,25.903719680874804,0,1,0,5.115382121450249
23.299823494010877,12.702406034818885,1,0,0,5.697124068951496
31.80152476745156,4.780531902139673,0,0,0,4.303515984497481
35.3786191500895,8.307933909276143,0,0,0,5.169145255899136
33.19608318237592,23.727903828174107,0,0,0,6.745696949353061
39.478617477517936,8.31125168127634,1,0,1,4.7421881026278445
19.018756481162526,17.23405028978429,0,0,0,4.9243453321638855
40.48708267985032,71.54601716853772,1,1,0,2.837707909099967
28.585130909556902,19.43948496414961,0,0,0,4.975744569742148
37.32155949742035,44.303238961241874,0,0,0,1.5937347959666144
22.495922660302824,11.643641056396671,0,1,0,5.209030652710734
34.80250906465373,32.579828006866364,0,0,0,3.026840218652385
28.50626961678574,14.950028306525192,0,1,1,6.642608064546025
46.91958856117117,8.670544268363184,0,0,0,2.8154669383497692
35.142730678364344,7.486658066715754,0,0,0,2.0921211612067103
19.597523679689232,26.031363035823098,0,1,0,7.9667724697034235
33.10879609222967,45.47371474654582,0,0,0,5.843300223848919
29.49278804304489,57.93689535871065,0,0,0,1.947560722509945
8.95786143372866,49.96098124985499,0,0,0,4.397896293592989
1.2786680122241756,659.3280503095166,1,0,1,8.000139617064393
41.90236800380272,1.6855070746949075,1,0,0,-1.1167367665142045
41.79373282956503,40.631818238418724,0,0,0,1.7024119296826878
43.635966592465905,6.012633949249195,0,1,0,5.159286458645294
29.024898053083582,26.79465069899874,0,0,0,6.844739723397016
39.80304653013299,26.295719014408284,1,0,0,2.8612325997037455
45.51947617722919,42.689407947295436,0,0,0,2.003878745371174
45.819420597408495,18.581077326878276,1,0,0,5.991064938166161
43.38940500469612,6.516357956970998,0,0,1,2.765493626906154
45.582070469439074,24.771077390523928,1,0,0,5.87512024440953
41.95537757565778,14.552545285472528,0,1,0,5.698204221486288
34.397110086083885,8.035340431461208,0,1,0,4.909590339284761
35.07063158628176,38.023777420493346,0,0,0,2.6793577210531057
25.03608310832933,60.14021131812765,0,0,0,3.4402538276679566
45.59936384046622,8.649183965796787,0,0,0,5.234011899153395
35.69746848841049,10.17485011709658,0,0,0,2.720470945111734
28.707366063072115,2.1240451924076638,0,0,0,7.067455419832998
30.677621608353732,14.04836378556442,1,0,0,3.6733583854322034
31.40231354210914,41.70181914296022,0,0,0,1.3479046278359235
21.716850485349493,105.88102755677322,0,0,0,4.15494743747446
16.538121377619063,15.205624543023777,0,0,0,2.14097827961518
44.484463498615355,103.76860707918947,0,0,0,1.4280904525703475
9.650153694544718,350.5358274146615,1,0,1,16.11231545663057
43.18777643754861,11.258585954522676,0,0,1,7.075863836825105
5.829260568042631,351.8609235077653,1,0,1,13.403050953714684
0.08319942227192012,460.1496755795686,1,0,1,9.111505796616406
5.894539894846972,567.9750109324275,1,0,1,15.652258962751226
2.4837626036980023,328.64388979589876,1,1,1,11.249675936443671
52.0501414720703,27.99789797084752,0,0,1,3.398393375566142
39.996851103029336,80.96253579589151,0,0,0,4.944004541838549
36.5433668706441,2.1274432076111123,0,1,0,7.42387439163406
27.140139673650175,67.71289380177018,0,1,0,1.2379107936924503
8.247432373470076,375.4298662473159,1,0,1,13.327033454076535
28.09613373861324,20.26486060691924,1,0,0,4.008186015350913
22.434931057207436,5.212473611855499,0,0,0,5.626410373495954
36.35718590547999,34.66827334909371,0,0,0,4.329820286853114
64.49094425308725,13.242997137517733,0,1,0,6.4893591614735735
23.5446178200108,21.134383673125804,1,1,0,1.2732547505576832
36.75211418908512,6.465049800245323,0,0,0,9.97051800520682
31.105984569698016,28.290343782811494,0,0,0,7.181809809809035
30.826331863949157,5.419929568291455,0,1,0,3.4098201715241876
32.18980352728414,13.121276238032813,0,0,0,4.849932232495091
21.22382499245763,7.43668888416069,1,0,0,2.8704519916581157
48.41700762941993,35.76427250771415,0,0,0,-0.661309527093799
38.278211728430854,22.810938855216868,0,0,0,5.848540279075659
39.33489717448523,6.929681756383393,0,1,0,2.3878648825003905
32.00323351993213,47.21605903367773,0,0,0,3.8995907659165105
24.035975138485988,0.3008669509364413,0,0,0,5.676473759142281
34.46879346982455,12.17723399510965,0,0,0,6.4471377648372545
34.09875259008989,2.3615486906387355,0,1,1,6.046771163254802
43.484308822052846,103.32234361587633,0,0,0,-0.49377866796921044
32.05220715700256,176.155603798828,0,0,0,6.692356527253249
28.75654610286776,13.840794419121641,0,1,0,3.6309492846883007
7.665150495325847,550.2281526388183,1,1,1,17.38351972589551
42.51130847805851,21.89483701052633,0,0,0,5.248142830238951
30.569559788715175,66.33014232544376,0,1,0,3.041014065201513
42.841275908647006,25.939906056121064,0,0,0,4.621182517745405
26.52366071380915,11.298756509258979,0,0,0,2.6958222228138786
21.276253997005945,2.402860526653392,0,0,0,4.062089795524713
28.42165446147863,35.36464524607246,0,1,0,5.709050454133232
26.825991030926502,35.588010322724415,0,0,0,2.7808643423280346
40.522999376795234,42.9200962237956,0,0,0,5.251261867292001
30.399237458665013,9.015986720347424,0,1,0,3.867224764820056
35.95344199441308,11.703731982969913,0,1,0,3.473103567835502
30.308509699741897,25.790393955319963,0,0,1,5.289256492635394
42.56788679986982,58.562763454299755,1,0,0,5.224937588027204
7.643533864364274,574.2458509184055,1,0,1,17.14763149401152
45.71411301887491,29.394017317565574,0,0,0,8.040098213859295
31.485857642862676,36.86815612968653,0,0,0,7.126826717664216
32.93519014823153,22.502795774612178,0,1,1,5.120962797609871
41.25508016831036,26.979927410670545,0,0,0,5.770462965977982
40.58291674755797,5.494510164691754,0,0,0,3.6792579988351033
27.575157674616158,30.31312462477169,0,0,0,3.0293883292642634
44.52598394648906,5.580073116669036,0,1,0,4.9473862734644545
39.148655003619105,97.26444634524573,0,0,0,4.9265770602362124
0.3174376537298862,454.0010864919185,1,0,1,9.014784537166854
44.31571268681064,64.34560635455443,0,0,1,4.522533368263799
41.29529584221811,10.128007232312031,0,1,0,2.3913684806800153
9.753431334790704,690.184344363102,1,0,1,18.230569054951644
1.674910890941077,288.3653381312546,1,0,1,19.676921574947578
17.977867339199886,48.0282032195541,0,0,0,3.074368627320978
27.300039338025428,33.62520394047331,0,0,0,1.407766671500211
43.811833430420066,5.049907990550963,0,0,0,3.2395168881395935
31.403703275475376,26.074993246090887,0,0,0,4.6022146783834845
26.533537511336377,18.46248514517975,0,1,0,3.9506854385370125
52.388513518533316,25.619736586944818,0,1,1,3.357514467764177
47.23853198573728,136.5520987585718,0,0,0,4.273643659342587
34.4759554942253,19.80186894022472,0,0,1,7.408211032510982
29.738376464525107,43.12093045641017,0,0,1,0.07141495552877375
54.04136589573007,20.17825425943596,0,0,0,7.2519178307241265
26.076746098115535,25.380379777126887,0,0,0,4.80417651640588
29.51731205074923,78.56978757121612,1,0,0,5.666667823560614
29.6768773407021,2.731147728126047,0,1,0,6.390278359666872
8.706690341255177,675.5568879254809,1,0,1,15.527947221088136
28.626922529712054,18.392594814752865,0,0,0,4.916773407102968
28.43804045111557,71.72103847153974,0,0,0,2.5342142285455482
7.5249515727476535,27.257913901227198,1,1,0,3.0005396476967388
